Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
2003,21,Puebla,113,Teziutlán,2,Tlatlauquitepec,17,Atempan,50.0,50.0,0.0,100.0,2.0,4200.0,420000.0
2003,21,Puebla,115,Cholula,1,Atlixco,175,Tianguismanalco,28.0,28.0,0.0,252.0,9.0,10000.0,2520000.0
2003,20,Oaxaca,108,Sierra Juárez,2,Villa Alta,216,San Juan Tabaá,1.0,1.0,0.0,4.0,4.0,8000.0,32000.0
2003,20,Oaxaca,108,Sierra Juárez,2,Villa Alta,128,San Cristóbal Lachirioag,1.0,1.0,0.0,4.0,4.0,8000.0,32000.0
2003,19,Nuevo León,103,Galeana,4,Aramberri,24,General Zaragoza,69.0,69.0,0.0,310.5,4.5,4000.0,1242000.0
2003,19,Nuevo León,103,Galeana,4,Aramberri,7,Aramberri,344.0,344.0,0.0,1548.0,4.5,4000.0,6192000.0
2003,19,Nuevo León,103,Galeana,1,Galeana,17,Galeana,20.0,20.0,0.0,9.0,0.45,8000.0,72000.0
2003,19,Nuevo León,102,Montemorelos,4,Cadereyta Jiménez,9,Cadereyta Jiménez,8.0,8.0,0.0,20.8,2.6,6000.0,124800.0
2003,19,Nuevo León,102,Montemorelos,1,Montemorelos,43,Rayones,196.0,196.0,0.0,1568.0,8.0,9000.0,14112000.0
2003,19,Nuevo León,102,Montemorelos,1,Montemorelos,4,Allende,8.0,8.0,0.0,80.0,10.0,5000.0,400000.0
2003,19,Nuevo León,100,Anáhuac,3,Sabinas Hidalgo,44,Sabinas Hidalgo,67.0,67.0,0.0,214.4,3.2,8000.0,1715200.0
2003,19,Nuevo León,100,Anáhuac,3,Sabinas Hidalgo,8,Bustamante,39.0,39.0,0.0,124.8,3.2,8000.0,998400.0
2003,18,Nayarit,99,Tepic,1,San Blas,17,Tepic,412.0,412.0,0.0,2389.6,5.8,3000.0,7168800.0
2003,18,Nayarit,99,Tepic,1,San Blas,17,Tepic,85.0,85.0,0.0,552.5,6.5,3000.0,1657500.0
2003,18,Nayarit,99,Tepic,1,San Blas,12,San Blas,897.0,897.0,0.0,7176.0,8.0,1000.0,7176000.0
2003,18,Nayarit,99,Tepic,1,San Blas,12,San Blas,8.0,8.0,0.0,74.4,9.3,1000.0,74400.0
2003,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,520,Santo Domingo Tonalá,4.0,4.0,0.0,27.8,6.95,6500.0,180700.0
2003,18,Nayarit,99,Tepic,1,San Blas,8,Xalisco,788.0,788.0,0.0,4885.6,6.2,2900.0,14168240.0
2003,18,Nayarit,97,Ahuacatlán,1,Ahuacatlán,7,Jala,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2003,7,Chiapas,18,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez,98,Totolapa,14.0,14.0,0.0,58.8,4.2,1200.0,70560.0
2003,18,Nayarit,97,Ahuacatlán,1,Ahuacatlán,6,Ixtlán del Río,5.75,5.75,0.0,40.25,7.0,3000.0,120750.0
2003,18,Nayarit,97,Ahuacatlán,1,Ahuacatlán,6,Ixtlán del Río,1.0,1.0,0.0,8.0,8.0,3000.0,24000.0
2003,18,Nayarit,97,Ahuacatlán,1,Ahuacatlán,3,Amatlán de Cañas,2.0,2.0,0.0,14.0,7.0,2000.0,28000.0
2003,18,Nayarit,97,Ahuacatlán,1,Ahuacatlán,2,Ahuacatlán,4.5,4.5,0.0,40.5,9.0,5000.0,202500.0
2003,18,Nayarit,96,Compostela,2,San Juan de Abajo,20,Bahía de Banderas,1.0,1.0,0.0,10.8,10.8,7000.0,75600.0
2003,18,Nayarit,96,Compostela,1,Peñita de Jaltemba/Las Varas,13,San Pedro Lagunillas,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,18,Nayarit,96,Compostela,1,Peñita de Jaltemba/Las Varas,4,Compostela,3.5,3.5,0.0,19.25,5.5,4000.0,77000.0
2003,2,Baja California,2,Ensenada,1,Tijuana,5,Playas de Rosarito,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,18,Nayarit,95,Santiago Ixcuintla,1,Tuxpan,11,Ruíz,49.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,18,Nayarit,95,Santiago Ixcuintla,1,Tuxpan,10,Rosamorada,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,18,Nayarit,97,Ahuacatlán,2,Santa María del Oro,14,Santa María del Oro,42.5,42.5,0.0,340.0,8.0,5000.0,1700000.0
2003,20,Oaxaca,108,Sierra Juárez,2,Villa Alta,156,San Ildefonso Villa Alta,7.0,7.0,0.0,28.0,4.0,8000.0,224000.0
2003,20,Oaxaca,104,Huajuapan de León,1,Huajuapan,549,"H. V. Tezoatlán de Segura y Luna, C. de la I.de O.",2.0,2.0,0.0,13.9,6.95,6500.0,90350.0
2003,20,Oaxaca,104,Huajuapan de León,2,Tamazulapan,540,Villa de Tamazulápam del Progreso,20.0,20.0,0.0,138.8,6.94,6500.0,902200.0
2003,20,Oaxaca,108,Sierra Juárez,2,Villa Alta,38,Villa Hidalgo,1.0,1.0,0.0,3.0,3.0,8000.0,24000.0
2003,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,496,Santiago Xiacuí,1.0,1.0,0.0,3.0,3.0,6000.0,18000.0
2003,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,473,Santiago Laxopa,10.0,10.0,0.0,35.0,3.5,6000.0,210000.0
2003,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,335,San Pedro Yaneri,4.0,4.0,0.0,12.0,3.0,6000.0,72000.0
2003,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,2.0,2.0,0.0,6.0,3.0,6000.0,36000.0
2003,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,42,Ixtlán de Juárez,8.0,8.0,0.0,20.0,2.5,6000.0,120000.0
2003,20,Oaxaca,105,Valles Centrales,4,Sola de Vega,566,San Mateo Yucutindoo,18.0,18.0,0.0,108.0,6.0,6000.0,648000.0
2003,20,Oaxaca,105,Valles Centrales,4,Sola de Vega,429,Santa María Sola,9.0,9.0,0.0,54.0,6.0,6000.0,324000.0
2003,20,Oaxaca,105,Valles Centrales,3,Miahuatlán,59,Miahuatlán de Porfirio Díaz,24.0,24.0,0.0,144.0,6.0,6000.0,864000.0
2003,20,Oaxaca,105,Valles Centrales,2,Tlacolula,560,Villa Díaz Ordaz,6.0,6.0,0.0,36.0,6.0,6000.0,216000.0
2003,20,Oaxaca,105,Valles Centrales,2,Tlacolula,551,Tlacolula de Matamoros,5.0,5.0,0.0,30.0,6.0,6000.0,180000.0
2003,20,Oaxaca,105,Valles Centrales,2,Tlacolula,298,San Pablo Villa de Mitla,8.0,8.0,0.0,48.0,6.0,6000.0,288000.0
2003,20,Oaxaca,104,Huajuapan de León,2,Tamazulapan,405,Villa de Chilapa de Díaz,10.0,10.0,0.0,69.5,6.95,6500.0,451750.0
2003,20,Oaxaca,105,Valles Centrales,2,Tlacolula,233,San Lucas Quiaviní,2.0,2.0,0.0,12.0,6.0,6000.0,72000.0
2003,20,Oaxaca,105,Valles Centrales,2,Tlacolula,131,San Dionisio Ocotepec,6.0,6.0,0.0,36.0,6.0,6000.0,216000.0
2003,20,Oaxaca,105,Valles Centrales,1,Etla,358,Santa Ana Tlapacoyan,35.0,27.0,0.0,162.0,6.0,6000.0,972000.0
2003,20,Oaxaca,105,Valles Centrales,1,Etla,271,San Miguel Mixtepec,6.0,6.0,0.0,36.0,6.0,6000.0,216000.0
2003,20,Oaxaca,105,Valles Centrales,1,Etla,174,Ánimas Trujano,15.0,15.0,0.0,90.0,6.0,6000.0,540000.0
2003,20,Oaxaca,105,Valles Centrales,1,Etla,123,San Bernardo Mixtepec,7.0,7.0,0.0,42.0,6.0,6000.0,252000.0
2003,20,Oaxaca,105,Valles Centrales,1,Etla,104,San Antonino El Alto,13.0,13.0,0.0,78.0,6.0,6000.0,468000.0
2003,20,Oaxaca,105,Valles Centrales,1,Etla,68,Ocotlán de Morelos,10.0,10.0,0.0,60.0,6.0,6000.0,360000.0
2003,20,Oaxaca,105,Valles Centrales,1,Etla,48,Magdalena Mixtepec,20.0,20.0,0.0,120.0,6.0,6000.0,720000.0
2003,20,Oaxaca,105,Valles Centrales,1,Etla,33,Guadalupe Etla,28.0,28.0,0.0,168.0,6.0,6000.0,1008000.0
2003,20,Oaxaca,105,Valles Centrales,1,Etla,23,Cuilápam de Guerrero,42.0,42.0,0.0,252.0,6.0,6000.0,1512000.0
2003,20,Oaxaca,105,Valles Centrales,1,Etla,13,Ciénega de Zimatlán,30.0,30.0,0.0,180.0,6.0,6000.0,1080000.0
2003,20,Oaxaca,105,Valles Centrales,1,Etla,7,Asunción Ocotlán,4.0,4.0,0.0,24.0,6.0,6000.0,144000.0
2003,20,Oaxaca,105,Valles Centrales,2,Tlacolula,194,San Juan del Río,12.0,12.0,0.0,72.0,6.0,6000.0,432000.0
2003,17,Morelos,94,Zacatepec-Galeana,5,Tetela del Volcán/Yecapixtla,30,Yecapixtla,165.0,165.0,0.0,1980.0,12.0,5200.0,10296000.0
2003,21,Puebla,115,Cholula,1,Atlixco,188,Tochimilco,110.0,110.0,0.0,880.0,8.0,9500.0,8360000.0
2003,21,Puebla,115,Cholula,2,Tepeaca,40,Cuautinchán,5.0,5.0,0.0,60.0,12.0,6500.0,390000.0
2003,31,Yucatán,180,Ticul,2,Oxkutzcab,3,Akil,68.0,68.0,0.0,1360.0,20.0,5000.0,6800000.0
2003,31,Yucatán,180,Ticul,1,Muna,66,Santa Elena,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2003,31,Yucatán,180,Ticul,1,Muna,53,Muna,8.0,8.0,0.0,64.0,8.0,2000.0,128000.0
2003,31,Yucatán,179,Mérida,7,Hunucmá,100,Ucú,5.5,4.0,0.0,2.6,0.65,4000.0,10400.0
2003,31,Yucatán,179,Mérida,7,Hunucmá,44,Kinchil,4.0,4.0,0.0,2.0,0.5,4000.0,8000.0
2003,31,Yucatán,179,Mérida,7,Hunucmá,38,Hunucmá,35.0,16.0,0.0,12.0,0.75,4000.0,48000.0
2003,31,Yucatán,179,Mérida,6,Umán,101,Umán,4.0,4.0,0.0,64.0,16.0,4000.0,256000.0
2003,31,Yucatán,179,Mérida,6,Umán,50,Mérida,10.0,10.0,0.0,160.0,16.0,4000.0,640000.0
2003,31,Yucatán,179,Mérida,6,Umán,41,Kanasín,6.0,6.0,0.0,96.0,16.0,4000.0,384000.0
2003,31,Yucatán,179,Mérida,6,Umán,23,Chocholá,4.0,4.0,0.0,64.0,16.0,4000.0,256000.0
2003,31,Yucatán,179,Mérida,6,Umán,1,Abalá,2.0,2.0,0.0,32.0,16.0,4000.0,128000.0
2003,31,Yucatán,179,Mérida,3,Dzidzantún,106,Yobaín,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,31,Yucatán,180,Ticul,2,Oxkutzcab,24,Chumayel,2.0,2.0,0.0,40.0,20.0,3000.0,120000.0
2003,31,Yucatán,179,Mérida,3,Dzidzantún,84,Temax,1.0,1.0,0.0,8.0,8.0,2000.0,16000.0
2003,31,Yucatán,179,Mérida,3,Dzidzantún,31,Dzoncauich,2.0,1.0,0.0,8.0,8.0,2000.0,16000.0
2003,31,Yucatán,179,Mérida,3,Dzidzantún,29,Dzilam González,1.0,1.0,0.0,8.0,8.0,2000.0,16000.0
2003,31,Yucatán,179,Mérida,3,Dzidzantún,27,Dzidzantún,2.0,1.0,0.0,8.0,8.0,2000.0,16000.0
2003,31,Yucatán,179,Mérida,3,Dzidzantún,9,Cansahcab,1.0,1.0,0.0,8.0,8.0,2000.0,16000.0
2003,31,Yucatán,179,Mérida,2,Acanceh,80,Tekit,2.0,2.0,0.0,14.0,7.0,3000.0,42000.0
2003,31,Yucatán,179,Mérida,2,Acanceh,76,Tecoh,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,31,Yucatán,179,Mérida,2,Acanceh,67,Seyé,2.0,2.0,0.0,10.0,5.0,4000.0,40000.0
2003,31,Yucatán,179,Mérida,2,Acanceh,64,Sanahcat,0.5,0.5,0.0,4.0,8.0,3000.0,12000.0
2003,31,Yucatán,179,Mérida,2,Acanceh,37,Huhí,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,31,Yucatán,179,Mérida,2,Acanceh,36,Homún,1.0,1.0,0.0,16.0,16.0,3000.0,48000.0
2003,31,Yucatán,179,Mérida,2,Acanceh,34,Hocabá,3.3,0.0,0.0,0.0,0.0,0.0,0.0
2003,31,Yucatán,179,Mérida,2,Acanceh,2,Acanceh,2.0,2.0,0.0,18.0,9.0,3000.0,54000.0
2003,31,Yucatán,179,Mérida,3,Dzidzantún,72,Suma,1.0,1.0,0.0,8.0,8.0,2000.0,16000.0
2003,31,Yucatán,179,Mérida,1,Izamal,78,Tekantó,5.0,2.0,0.0,28.0,14.0,2000.0,56000.0
2003,31,Yucatán,180,Ticul,2,Oxkutzcab,25,Dzán,30.0,30.0,0.0,592.0,19.73,5000.0,2960000.0
2003,31,Yucatán,180,Ticul,2,Oxkutzcab,56,Oxkutzcab,137.0,115.0,0.0,2300.0,20.0,5000.0,11500000.0
2003,7,Chiapas,19,San Cristóbal de las Casas,1,San Cristóbal de Las Casas,49,Larráinzar,2.0,2.0,0.0,6.0,3.0,2500.0,15000.0
2003,32,Zacatecas,190,Jalpa,4,Jalpa,1,Apozol,25.0,25.0,0.0,175.0,7.0,2000.0,350000.0
2003,32,Zacatecas,190,Jalpa,2,Juchipila,33,Moyahua de Estrada,15.0,15.0,0.0,75.0,5.0,9000.0,675000.0
2003,32,Zacatecas,190,Jalpa,2,Juchipila,28,Mezquital del Oro,3.0,3.0,0.0,8.0,2.67,5000.0,40000.0
2003,32,Zacatecas,190,Jalpa,2,Juchipila,23,Juchipila,4.0,2.0,0.0,12.0,6.0,14000.0,168000.0
2003,32,Zacatecas,190,Jalpa,1,Nochistlán,34,Nochistlán de Mejía,2.0,2.0,0.0,14.0,7.0,8000.0,112000.0
2003,32,Zacatecas,187,Jerez,1,Villa Nueva,43,Susticacán,1.0,1.0,0.0,15.0,15.0,2133.33,31999.95
2003,31,Yucatán,181,Tizimín,3,Tizimín,96,Tizimín,14.0,14.0,0.0,58.0,4.14,5000.0,290000.0
2003,31,Yucatán,181,Tizimín,3,Tizimín,85,Temozón,3.0,3.0,0.0,11.5,3.83,4000.0,46000.0
2003,31,Yucatán,181,Tizimín,3,Tizimín,8,Calotmul,7.0,7.0,0.0,28.0,4.0,4000.0,112000.0
2003,31,Yucatán,181,Tizimín,2,Espita,97,Tunkás,7.0,4.0,0.0,10.0,2.5,4000.0,40000.0
2003,31,Yucatán,181,Tizimín,1,Sucilá,70,Sucilá,7.0,7.0,0.0,28.0,4.0,3000.0,84000.0
2003,31,Yucatán,180,Ticul,2,Oxkutzcab,47,Maní,21.5,15.0,0.0,294.0,19.6,4000.0,1176000.0
2003,31,Yucatán,181,Tizimín,1,Sucilá,65,San Felipe,1.0,1.0,0.0,4.5,4.5,3000.0,13500.0
2003,31,Yucatán,181,Tizimín,1,Sucilá,6,Buctzotz,6.0,6.0,0.0,72.0,12.0,5000.0,360000.0
2003,31,Yucatán,180,Ticul,4,Tzucacab,98,Tzucacab,8.0,8.0,0.0,40.0,5.0,3500.0,140000.0
2003,31,Yucatán,180,Ticul,4,Tzucacab,98,Tzucacab,8.0,8.0,0.0,64.0,8.0,3500.0,224000.0
2003,31,Yucatán,180,Ticul,4,Tzucacab,94,Tixmehuac,2.0,2.0,0.0,10.0,5.0,3500.0,35000.0
2003,31,Yucatán,180,Ticul,4,Tzucacab,73,Tahdziú,2.0,2.0,0.0,10.0,5.0,3500.0,35000.0
2003,31,Yucatán,180,Ticul,4,Tzucacab,58,Peto,8.0,8.0,0.0,40.0,5.0,3500.0,140000.0
2003,31,Yucatán,180,Ticul,4,Tzucacab,16,Chacsinkín,2.0,2.0,0.0,10.0,5.0,3500.0,35000.0
2003,31,Yucatán,180,Ticul,3,Tekax,79,Tekax,5.0,5.0,0.0,40.0,8.0,1500.0,60000.0
2003,31,Yucatán,180,Ticul,3,Tekax,79,Tekax,20.0,20.0,0.0,300.0,15.0,3500.0,1050000.0
2003,31,Yucatán,180,Ticul,2,Oxkutzcab,89,Ticul,1.0,1.0,0.0,18.0,18.0,5000.0,90000.0
