Anio,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
2003,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,3520.0,3520.0,0.0,45056.0,12.8,4930.0,222126080.0
2003,90,Pátzcuaro,2,Villa Escalante,9,Ario,3380.0,3380.0,0.0,22308.0,6.6,4900.0,109309200.0
2003,90,Pátzcuaro,2,Villa Escalante,9,Ario,2262.0,2262.0,0.0,28720.0,12.7,5100.0,146472000.0
2003,90,Pátzcuaro,1,Quiroga,100,Tzintzuntzan,5.0,5.0,0.0,25.0,5.0,5000.0,125000.0
2003,90,Pátzcuaro,1,Quiroga,73,Quiroga,5.0,5.0,0.0,25.0,5.0,5000.0,125000.0
2003,90,Pátzcuaro,1,Quiroga,66,Pátzcuaro,8.0,8.0,0.0,50.0,6.25,5000.0,250000.0
2003,90,Pátzcuaro,1,Quiroga,48,Lagunillas,2.0,2.0,0.0,13.0,6.5,5000.0,65000.0
2003,90,Pátzcuaro,1,Quiroga,39,Huiramba,12.0,12.0,0.0,74.0,6.17,5000.0,370000.0
2003,90,Pátzcuaro,1,Quiroga,32,Erongarícuaro,16.0,16.0,0.0,88.0,5.5,5000.0,440000.0
2003,87,Zamora,4,Cotija,95,Tocumbo,130.0,130.0,0.0,1950.0,15.0,5699.87,11114746.5
2003,87,Zamora,4,Cotija,95,Tocumbo,150.0,150.0,0.0,2550.0,17.0,6371.76,16247988.0
2003,87,Zamora,4,Cotija,91,Tingüindín,2574.0,2574.0,0.0,36036.0,14.0,5764.5,207729522.0
2003,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,1771.0,1771.0,0.0,10094.0,5.7,5100.0,51479400.0
2003,87,Zamora,4,Cotija,91,Tingüindín,1105.0,1105.0,0.0,18575.05,16.81,6134.46,113947901.22
2003,87,Zamora,3,Reyes Los,75,Los Reyes,2424.0,2424.0,0.0,21816.0,9.0,5677.81,123867102.96
2003,87,Zamora,3,Reyes Los,75,Los Reyes,415.0,415.0,0.0,4980.0,12.0,6081.19,30284326.2
2003,87,Zamora,3,Reyes Los,68,Peribán,10899.0,10899.0,0.0,98091.0,9.0,5712.33,560328162.03
2003,87,Zamora,3,Reyes Los,68,Peribán,1913.0,1913.0,0.0,22956.0,12.0,6178.02,141822627.12
2003,87,Zamora,2,Tangancícuaro,85,Tangancícuaro,128.0,128.0,0.0,1536.0,12.0,5634.63,8654791.68
2003,87,Zamora,2,Tangancícuaro,70,Purépero,53.0,53.0,0.0,424.0,8.0,5487.61,2326746.64
2003,87,Zamora,2,Tangancícuaro,25,Chilchota,199.0,199.0,0.0,1990.0,10.0,5345.42,10637385.8
2003,87,Zamora,1,Zamora,84,Tangamandapio,550.0,550.0,0.0,3850.0,7.0,5417.93,20859030.5
2003,87,Zamora,1,Zamora,84,Tangamandapio,25.0,25.0,0.0,300.0,12.0,5974.66,1792398.0
2003,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,1052.0,854.0,0.0,10248.0,12.0,6500.0,66612000.0
2003,86,Uruapan,2,Ziracuaretiro,90,Tingambato,894.0,839.0,0.0,7551.0,9.0,6500.0,49081500.0
2003,87,Zamora,4,Cotija,19,Cotija,410.0,410.0,0.0,3690.0,9.0,5585.58,20610790.2
2003,86,Uruapan,2,Ziracuaretiro,90,Tingambato,521.0,516.0,0.0,6192.0,12.0,6500.0,40248000.0
2003,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,7625.0,7625.0,0.0,96075.0,12.6,5000.0,480375000.0
2003,90,Pátzcuaro,4,Turicato,97,Turicato,145.0,145.0,0.0,1769.0,12.2,5100.0,9021900.0
2003,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,600.0,600.0,0.0,4200.0,7.0,3000.0,12600000.0
2003,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,150.0,150.0,0.0,1003.0,6.69,5000.0,5015000.0
2003,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,395.0,392.03,0.0,3136.24,8.0,3000.0,9408720.0
2003,93,Zitácuaro,4,Zitácuaro,61,Ocampo,15.0,15.0,0.0,105.0,7.0,3000.0,315000.0
2003,93,Zitácuaro,4,Zitácuaro,61,Ocampo,8.5,8.5,0.0,59.5,7.0,3000.0,178500.0
2003,93,Zitácuaro,4,Zitácuaro,46,Juárez,21.0,21.0,0.0,189.0,9.0,3000.0,567000.0
2003,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,52.0,52.0,0.0,416.0,8.0,6400.0,2662400.0
2003,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,6.0,6.0,0.0,42.0,7.0,6500.0,273000.0
2003,93,Zitácuaro,3,Ciudad Hidalgo,34,Hidalgo,22.0,22.0,0.0,154.0,7.0,6500.0,1001000.0
2003,91,Morelia,4,Queréndaro,110,Zinapécuaro,2.0,2.0,0.0,10.0,5.0,3000.0,30000.0
2003,91,Morelia,4,Queréndaro,110,Zinapécuaro,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,91,Morelia,3,Álvaro Obregón,88,Tarímbaro,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,91,Morelia,1,Morelia,49,Madero,195.0,195.0,0.0,1170.0,6.0,5000.0,5850000.0
2003,91,Morelia,1,Morelia,1,Acuitzio,357.0,177.0,0.0,1062.0,6.0,5000.0,5310000.0
2003,90,Pátzcuaro,4,Turicato,97,Turicato,200.0,200.0,0.0,1328.0,6.64,4900.0,6507200.0
2003,93,Zitácuaro,4,Zitácuaro,81,Susupuato,161.5,161.5,0.0,1130.5,7.0,3000.0,3391500.0
2003,86,Uruapan,2,Ziracuaretiro,87,Taretan,203.0,148.0,0.0,1036.0,7.0,7000.0,7252000.0
2003,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,376.0,316.0,0.0,3160.0,10.0,6800.0,21488000.0
2003,86,Uruapan,1,Parangaricutiro,102,Uruapan,11708.0,11708.0,0.0,103307.0,8.82,7000.0,723149000.0
2003,86,Uruapan,1,Parangaricutiro,102,Uruapan,4880.0,4791.0,0.0,43119.0,9.0,7000.0,301833000.0
2003,86,Uruapan,1,Parangaricutiro,83,Tancítaro,10466.0,10230.0,0.0,76312.0,7.46,7200.0,549446400.0
2003,86,Uruapan,1,Parangaricutiro,83,Tancítaro,4515.0,4370.0,0.0,54587.0,12.49,7100.0,387567700.0
2003,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,1326.0,1049.0,0.0,7343.0,7.0,7000.0,51401000.0
2003,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,4324.0,4118.0,0.0,49416.0,12.0,6500.0,321204000.0
2003,85,Apatzingán,1,Apatzingán,6,Apatzingán,339.0,229.25,0.0,1134.79,4.95,6000.0,6808740.0
2004,91,Morelia,1,Morelia,1,Acuitzio,690.0,500.0,0.0,4338.8,8.68,5000.0,21694000.0
2004,90,Pátzcuaro,4,Turicato,97,Turicato,455.0,455.0,0.0,3185.0,7.0,5000.0,15925000.0
2004,90,Pátzcuaro,4,Turicato,97,Turicato,1000.0,1000.0,0.0,10000.0,10.0,5000.0,50000000.0
2004,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,2580.0,2580.0,0.0,30960.0,12.0,5000.0,154800000.0
2004,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,4821.5,4821.5,0.0,57858.0,12.0,5000.0,289290000.0
2004,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,1771.0,1771.0,0.0,17710.0,10.0,4500.0,79695000.0
2004,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,3520.0,3520.0,0.0,35200.0,10.0,4000.0,140800000.0
2004,90,Pátzcuaro,2,Villa Escalante,9,Ario,4950.0,4900.0,0.0,58800.0,12.0,7000.0,411600000.0
2004,90,Pátzcuaro,2,Villa Escalante,9,Ario,3050.0,3050.0,0.0,42700.0,14.0,5500.0,234850000.0
2004,90,Pátzcuaro,1,Quiroga,100,Tzintzuntzan,5.0,5.0,0.0,45.0,9.0,8000.0,360000.0
2004,90,Pátzcuaro,1,Quiroga,73,Quiroga,5.0,5.0,0.0,40.0,8.0,5000.0,200000.0
2004,90,Pátzcuaro,1,Quiroga,66,Pátzcuaro,40.0,40.0,0.0,380.0,9.5,7000.0,2660000.0
2004,90,Pátzcuaro,1,Quiroga,39,Huiramba,12.0,12.0,0.0,72.0,6.0,4500.0,324000.0
2004,87,Zamora,4,Cotija,95,Tocumbo,135.0,135.0,0.0,1674.0,12.4,5620.0,9407880.0
2004,87,Zamora,4,Cotija,95,Tocumbo,150.0,150.0,0.0,2371.5,15.81,5895.0,13979992.5
2004,87,Zamora,4,Cotija,91,Tingüindín,2579.0,2579.0,0.0,36106.0,14.0,5600.0,202193600.0
2004,87,Zamora,4,Cotija,91,Tingüindín,1105.0,1105.0,0.0,16906.5,15.3,5900.72,99760522.68
2004,87,Zamora,4,Cotija,19,Cotija,410.0,410.0,0.0,3690.0,9.0,5589.0,20623410.0
2004,87,Zamora,3,Reyes Los,75,Los Reyes,2434.0,2434.0,0.0,21419.2,8.8,5630.0,120590096.0
2004,87,Zamora,3,Reyes Los,75,Los Reyes,415.0,415.0,0.0,4523.5,10.9,6037.23,27309409.9
2004,87,Zamora,3,Reyes Los,68,Peribán,10909.0,10909.0,0.0,94362.85,8.65,5760.0,543530016.0
2004,87,Zamora,3,Reyes Los,68,Peribán,1930.0,1930.0,0.0,21712.5,11.25,5984.84,129945838.5
2004,87,Zamora,2,Tangancícuaro,85,Tangancícuaro,170.0,170.0,0.0,1946.5,11.45,5514.0,10733001.0
2004,87,Zamora,2,Tangancícuaro,70,Purépero,53.0,53.0,0.0,397.5,7.5,5197.0,2065807.5
2004,87,Zamora,2,Tangancícuaro,25,Chilchota,199.0,199.0,0.0,1830.8,9.2,5541.85,10146018.98
2004,91,Morelia,1,Morelia,49,Madero,262.0,262.0,0.0,2313.46,8.83,5000.0,11567300.0
2004,91,Morelia,3,Álvaro Obregón,88,Tarímbaro,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,91,Morelia,4,Queréndaro,110,Zinapécuaro,3.0,3.0,0.0,21.0,7.0,5000.0,105000.0
2004,91,Morelia,4,Queréndaro,110,Zinapécuaro,2.0,2.0,0.0,14.0,7.0,5000.0,70000.0
2004,87,Zamora,1,Zamora,84,Tangamandapio,550.0,550.0,0.0,3685.0,6.7,5449.0,20079565.0
2004,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,600.0,600.0,0.0,4200.0,7.0,3000.0,12600000.0
2004,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,395.0,395.0,0.0,2765.0,7.0,3000.0,8295000.0
2004,93,Zitácuaro,4,Zitácuaro,81,Susupuato,161.5,161.5,0.0,1130.5,7.0,3000.0,3391500.0
2004,93,Zitácuaro,4,Zitácuaro,61,Ocampo,15.0,15.0,0.0,105.0,7.0,3000.0,315000.0
2004,93,Zitácuaro,4,Zitácuaro,61,Ocampo,8.5,8.5,0.0,59.5,7.0,3000.0,178500.0
2004,93,Zitácuaro,4,Zitácuaro,46,Juárez,21.0,21.0,0.0,168.0,8.0,3000.0,504000.0
2004,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,18.0,18.0,0.0,108.0,6.0,2800.0,302400.0
2004,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,52.0,52.0,0.0,416.0,8.0,2800.0,1164800.0
2004,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,6.0,6.0,0.0,48.0,8.0,2800.0,134400.0
2004,93,Zitácuaro,3,Ciudad Hidalgo,34,Hidalgo,22.0,22.0,0.0,132.0,6.0,2800.0,369600.0
2004,93,Zitácuaro,2,Maravatío,50,Maravatío,15.0,15.0,0.0,90.0,6.0,6000.0,540000.0
2004,87,Zamora,1,Zamora,84,Tangamandapio,25.0,25.0,0.0,285.0,11.4,5666.14,1614849.9
2004,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,1062.0,1052.0,0.0,11736.0,11.16,7000.0,82152000.0
2004,86,Uruapan,2,Ziracuaretiro,90,Tingambato,894.0,839.0,0.0,7551.0,9.0,7600.0,57387600.0
2004,86,Uruapan,2,Ziracuaretiro,90,Tingambato,521.0,516.0,0.0,6192.0,12.0,7900.0,48916800.0
2004,86,Uruapan,2,Ziracuaretiro,87,Taretan,208.0,203.0,0.0,1481.9,7.3,6500.0,9632350.0
2004,86,Uruapan,1,Parangaricutiro,102,Uruapan,4880.0,4791.0,0.0,43119.0,9.0,7500.0,323392500.0
2004,86,Uruapan,1,Parangaricutiro,102,Uruapan,11718.0,11708.0,0.0,118719.0,10.14,7800.0,926008200.0
2004,86,Uruapan,1,Parangaricutiro,83,Tancítaro,10576.0,10316.0,0.0,72212.0,7.0,7500.0,541590000.0
2004,86,Uruapan,1,Parangaricutiro,83,Tancítaro,4601.0,4415.0,0.0,53940.0,12.22,7500.0,404550000.0
2004,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,1344.0,1270.0,0.0,8890.0,7.0,7000.0,62230000.0
2004,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,4344.0,4283.0,0.0,51396.0,12.0,7500.0,385470000.0
2004,85,Apatzingán,4,Cuatro Caminos,64,Parácuaro,18.0,8.0,0.0,40.8,5.1,6235.0,254388.0
2004,85,Apatzingán,1,Apatzingán,6,Apatzingán,448.82,335.62,0.0,1711.66,5.1,6200.0,10612292.0
2004,82,Aguililla,1,Aguililla,2,Aguililla,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,376.0,376.0,0.0,3310.0,8.8,7000.0,23170000.0
2005,90,Pátzcuaro,2,Villa Escalante,9,Ario,6750.0,4950.0,0.0,49500.0,10.0,6000.0,297000000.0
2005,90,Pátzcuaro,2,Villa Escalante,9,Ario,3750.0,3200.0,0.0,32000.0,10.0,9000.0,288000000.0
2005,90,Pátzcuaro,1,Quiroga,100,Tzintzuntzan,5.0,5.0,0.0,40.0,8.0,6000.0,240000.0
2005,90,Pátzcuaro,1,Quiroga,66,Pátzcuaro,50.0,50.0,0.0,270.0,5.4,12000.0,3240000.0
2005,90,Pátzcuaro,1,Quiroga,39,Huiramba,12.0,12.0,0.0,84.0,7.0,9000.0,756000.0
2005,90,Pátzcuaro,1,Quiroga,32,Erongarícuaro,42.0,42.0,0.0,420.0,10.0,9000.0,3780000.0
2005,87,Zamora,4,Cotija,95,Tocumbo,148.0,135.0,0.0,1890.0,14.0,7116.0,13449240.0
2005,87,Zamora,4,Cotija,95,Tocumbo,164.0,150.0,0.0,2445.0,16.3,7786.0,19036770.0
2005,87,Zamora,4,Cotija,91,Tingüindín,2670.0,2579.0,0.0,35332.3,13.7,7242.0,255876516.6
2005,87,Zamora,4,Cotija,91,Tingüindín,1105.0,1105.0,0.0,17646.85,15.97,7625.0,134557231.25
2005,87,Zamora,4,Cotija,19,Cotija,410.0,410.0,0.0,3485.0,8.5,7196.0,25078060.0
2005,87,Zamora,3,Reyes Los,75,Los Reyes,2634.0,2434.0,0.0,20932.4,8.6,7317.0,153162370.8
2005,87,Zamora,3,Reyes Los,68,Peribán,11165.0,10909.0,0.0,94362.85,8.65,7236.0,682809582.6
2005,87,Zamora,3,Reyes Los,68,Peribán,2070.0,1930.0,0.0,22195.0,11.5,7442.0,165175190.0
2005,87,Zamora,2,Tangancícuaro,85,Tangancícuaro,348.0,170.0,0.0,1938.0,11.4,7079.0,13719102.0
2005,87,Zamora,2,Tangancícuaro,70,Purépero,53.0,53.0,0.0,424.0,8.0,6500.0,2756000.0
2005,87,Zamora,2,Tangancícuaro,25,Chilchota,199.0,199.0,0.0,2029.8,10.2,6848.0,13900070.4
2005,87,Zamora,1,Zamora,84,Tangamandapio,575.0,550.0,0.0,4015.0,7.3,6902.0,27711530.0
2005,87,Zamora,1,Zamora,84,Tangamandapio,25.0,25.0,0.0,237.5,9.5,5500.0,1306250.0
2005,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,376.0,376.0,0.0,3271.0,8.7,6000.0,19626000.0
2005,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,1062.0,1052.0,0.0,11196.0,10.64,7000.0,78372000.0
2005,86,Uruapan,2,Ziracuaretiro,90,Tingambato,894.0,839.0,0.0,7970.5,9.5,6800.0,54199400.0
2005,86,Uruapan,2,Ziracuaretiro,90,Tingambato,521.0,516.0,0.0,6195.0,12.01,7500.0,46462500.0
2005,86,Uruapan,2,Ziracuaretiro,87,Taretan,337.0,203.0,0.0,1440.0,7.09,6300.0,9072000.0
2005,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,4250.0,4250.0,0.0,54527.5,12.83,9000.0,490747500.0
2005,86,Uruapan,1,Parangaricutiro,102,Uruapan,5180.0,4880.0,0.0,43969.0,9.01,7800.0,342958200.0
2005,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,4400.0,4400.0,0.0,44000.0,10.0,9000.0,396000000.0
2005,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,3681.0,2210.5,0.0,26526.0,12.0,9000.0,238734000.0
2005,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,600.0,600.0,0.0,4200.0,7.0,3500.0,14700000.0
2005,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,395.0,395.0,0.0,2765.0,7.0,3500.0,9677500.0
2005,93,Zitácuaro,4,Zitácuaro,81,Susupuato,161.5,161.5,0.0,1130.5,7.0,3500.0,3956750.0
2005,93,Zitácuaro,4,Zitácuaro,61,Ocampo,15.0,15.0,0.0,105.0,7.0,3500.0,367500.0
2005,93,Zitácuaro,4,Zitácuaro,61,Ocampo,8.5,8.5,0.0,59.5,7.0,3500.0,208250.0
2005,93,Zitácuaro,4,Zitácuaro,46,Juárez,21.0,21.0,0.0,157.5,7.5,3500.0,551250.0
2005,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,18.0,18.0,0.0,108.0,6.0,3000.0,324000.0
2005,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,52.0,52.0,0.0,416.0,8.0,2500.0,1040000.0
2005,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,6.0,6.0,0.0,48.0,8.0,3000.0,144000.0
2005,93,Zitácuaro,3,Ciudad Hidalgo,34,Hidalgo,22.0,22.0,0.0,132.0,6.0,6000.0,792000.0
2005,93,Zitácuaro,2,Maravatío,50,Maravatío,15.0,15.0,0.0,90.0,6.0,8000.0,720000.0
2005,91,Morelia,4,Queréndaro,110,Zinapécuaro,2.0,2.0,0.0,14.0,7.0,5000.0,70000.0
2005,91,Morelia,4,Queréndaro,110,Zinapécuaro,3.0,3.0,0.0,22.0,7.33,5000.0,110000.0
2005,91,Morelia,3,Álvaro Obregón,88,Tarímbaro,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,91,Morelia,1,Morelia,53,Morelia,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,91,Morelia,1,Morelia,49,Madero,332.0,212.0,0.0,1272.0,6.0,5000.0,6360000.0
2005,91,Morelia,1,Morelia,1,Acuitzio,750.0,600.0,0.0,3600.0,6.0,6000.0,21600000.0
2005,90,Pátzcuaro,4,Turicato,97,Turicato,417.0,276.0,0.0,2898.0,10.5,9000.0,26082000.0
2005,90,Pátzcuaro,4,Turicato,97,Turicato,225.0,156.0,0.0,1716.0,11.0,9000.0,15444000.0
2005,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,5522.0,5000.0,0.0,60000.0,12.0,9000.0,540000000.0
2005,86,Uruapan,1,Parangaricutiro,102,Uruapan,11718.0,11718.0,0.0,118820.0,10.14,8000.0,950560000.0
2005,87,Zamora,3,Reyes Los,75,Los Reyes,415.0,415.0,0.0,4739.3,11.42,7537.0,35720104.1
2005,86,Uruapan,1,Parangaricutiro,83,Tancítaro,4636.0,4460.0,0.0,58776.0,13.18,7500.0,440820000.0
2005,86,Uruapan,1,Parangaricutiro,83,Tancítaro,10656.0,10421.0,0.0,83368.0,8.0,7800.0,650270400.0
2005,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,1412.0,1270.0,0.0,8890.0,7.0,7500.0,66675000.0
2005,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,4463.0,4283.0,0.0,51396.0,12.0,7500.0,385470000.0
2005,85,Apatzingán,4,Cuatro Caminos,64,Parácuaro,18.0,18.0,0.0,93.6,5.2,7203.0,674200.8
2005,85,Apatzingán,1,Apatzingán,6,Apatzingán,448.82,365.82,0.0,1938.85,5.3,7059.0,13686342.15
2005,82,Aguililla,1,Aguililla,2,Aguililla,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,3930.0,2580.0,0.0,30960.0,12.0,10786.0,333934560.0
2006,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,5571.0,4821.0,0.0,72315.0,15.0,11227.0,811880505.0
2006,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,4400.0,4400.0,0.0,52800.0,12.0,11000.0,580800000.0
2006,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,4020.0,4020.0,0.0,48240.0,12.0,10364.0,499959360.0
2006,90,Pátzcuaro,2,Villa Escalante,9,Ario,7100.0,5200.0,0.0,41600.0,8.0,7417.0,308547200.0
2006,90,Pátzcuaro,2,Villa Escalante,9,Ario,4500.0,3650.0,0.0,36500.0,10.0,10546.0,384929000.0
2006,90,Pátzcuaro,1,Quiroga,100,Tzintzuntzan,5.0,5.0,0.0,35.0,7.0,5500.0,192500.0
2006,90,Pátzcuaro,1,Quiroga,66,Pátzcuaro,40.0,40.0,0.0,320.0,8.0,12000.0,3840000.0
2006,90,Pátzcuaro,1,Quiroga,39,Huiramba,21.0,12.0,0.0,96.0,8.0,6000.0,576000.0
2006,90,Pátzcuaro,1,Quiroga,32,Erongarícuaro,71.0,32.0,0.0,320.0,10.0,6000.0,1920000.0
2006,87,Zamora,4,Cotija,95,Tocumbo,148.0,148.0,0.0,2072.0,14.0,5500.0,11396000.0
2006,87,Zamora,4,Cotija,95,Tocumbo,164.0,164.0,0.0,2592.0,15.8,5900.0,15292800.0
2006,87,Zamora,4,Cotija,91,Tingüindín,2670.0,2660.0,0.0,37772.0,14.2,5500.0,207746000.0
2006,87,Zamora,4,Cotija,91,Tingüindín,1112.0,1105.0,0.0,18785.0,17.0,6500.0,122102500.0
2006,87,Zamora,4,Cotija,19,Cotija,410.0,410.0,0.0,3731.0,9.1,6900.0,25743900.0
2006,87,Zamora,3,Reyes Los,75,Los Reyes,2634.0,2434.0,0.0,23123.0,9.5,6200.0,143362600.0
2006,87,Zamora,3,Reyes Los,75,Los Reyes,415.0,415.0,0.0,5187.5,12.5,6500.0,33718750.0
2006,87,Zamora,3,Reyes Los,68,Peribán,11165.0,10909.0,0.0,101453.7,9.3,6200.0,629012940.0
2006,87,Zamora,3,Reyes Los,68,Peribán,2070.0,1930.0,0.0,26055.0,13.5,6500.0,169357500.0
2006,87,Zamora,2,Tangancícuaro,85,Tangancícuaro,348.0,348.0,0.0,2853.6,8.2,5300.0,15124080.0
2006,87,Zamora,2,Tangancícuaro,70,Purépero,53.0,53.0,0.0,392.2,7.4,4800.0,1882560.0
2006,87,Zamora,2,Tangancícuaro,25,Chilchota,199.0,199.0,0.0,2049.7,10.3,5000.0,10248500.0
2006,87,Zamora,1,Zamora,84,Tangamandapio,575.0,575.0,0.0,4600.0,8.0,5900.0,27140000.0
2006,87,Zamora,1,Zamora,84,Tangamandapio,25.0,25.0,0.0,225.0,9.0,6000.0,1350000.0
2006,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,1068.0,1062.0,0.0,9520.0,8.96,7500.0,71400000.0
2006,90,Pátzcuaro,4,Turicato,97,Turicato,216.0,156.0,0.0,1560.0,10.0,8500.0,13260000.0
2006,86,Uruapan,2,Ziracuaretiro,90,Tingambato,1090.0,1030.0,0.0,10200.0,9.9,8000.0,81600000.0
2006,90,Pátzcuaro,4,Turicato,97,Turicato,429.0,276.0,0.0,2760.0,10.0,7000.0,19320000.0
2006,91,Morelia,1,Morelia,49,Madero,332.0,262.0,0.0,1572.0,6.0,7000.0,11004000.0
2006,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,648.0,600.0,0.0,4195.0,6.99,5500.0,23072500.0
2006,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,395.0,395.0,0.0,2735.0,6.92,5500.0,15042500.0
2006,93,Zitácuaro,4,Zitácuaro,81,Susupuato,161.5,161.5,0.0,1128.0,6.98,5500.0,6204000.0
2006,93,Zitácuaro,4,Zitácuaro,61,Ocampo,15.0,15.0,0.0,105.0,7.0,5500.0,577500.0
2006,93,Zitácuaro,4,Zitácuaro,61,Ocampo,8.5,8.5,0.0,59.5,7.0,5500.0,327250.0
2006,93,Zitácuaro,4,Zitácuaro,46,Juárez,21.0,21.0,0.0,153.3,7.3,5500.0,843150.0
2006,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,52.0,25.0,0.0,150.0,6.0,7000.0,1050000.0
2006,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,260.0,52.0,0.0,409.0,7.87,7000.0,2863000.0
2006,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,2.5,0.0,0.0,0.0,0.0,0.0,0.0
2006,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,21.0,15.0,0.0,120.0,8.0,7000.0,840000.0
2006,93,Zitácuaro,3,Ciudad Hidalgo,41,Irimbo,92.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,93,Zitácuaro,3,Ciudad Hidalgo,34,Hidalgo,22.0,22.0,0.0,132.0,6.0,7000.0,924000.0
2006,93,Zitácuaro,2,Maravatío,50,Maravatío,15.0,7.0,0.0,35.0,5.0,5000.0,175000.0
2006,91,Morelia,4,Queréndaro,110,Zinapécuaro,49.5,3.0,0.0,18.0,6.0,5976.0,107568.0
2006,91,Morelia,4,Queréndaro,110,Zinapécuaro,3.0,3.0,0.0,22.5,7.5,5980.0,134550.0
2006,91,Morelia,4,Queréndaro,72,Queréndaro,1.5,0.0,0.0,0.0,0.0,0.0,0.0
2006,91,Morelia,3,Álvaro Obregón,88,Tarímbaro,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,91,Morelia,1,Morelia,53,Morelia,6.0,6.0,0.0,36.0,6.0,7000.0,252000.0
2006,91,Morelia,1,Morelia,1,Acuitzio,750.0,600.0,0.0,3600.0,6.0,7000.0,25200000.0
2006,86,Uruapan,2,Ziracuaretiro,90,Tingambato,340.0,325.0,0.0,3636.0,11.19,8000.0,29088000.0
2006,86,Uruapan,1,Parangaricutiro,102,Uruapan,5180.0,4880.0,0.0,48750.0,9.99,7500.0,365625000.0
2006,86,Uruapan,2,Ziracuaretiro,87,Taretan,337.0,203.0,0.0,1624.0,8.0,7500.0,12180000.0
2006,86,Uruapan,1,Parangaricutiro,102,Uruapan,11725.0,11718.0,0.0,142100.0,12.13,8000.0,1136800000.0
2006,86,Uruapan,1,Parangaricutiro,83,Tancítaro,10795.0,10490.0,0.0,126088.0,12.02,9500.0,1197836000.0
2006,86,Uruapan,1,Parangaricutiro,83,Tancítaro,4730.0,4520.0,0.0,63000.0,13.94,8000.0,504000000.0
2006,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,1412.0,1270.0,0.0,11386.0,8.97,8000.0,91088000.0
