tipo,pais,anio,mes,unidades
USD,Australia (Comunidad Australiana),2014,julio,0
USD,Alemania (República Federal de),2014,julio,0
USD,Total,2014,agosto,91531463
USD,Estados Unidos de America,2014,agosto,71436533
USD,Japon,2014,agosto,9924497
USD,Canada,2014,agosto,5522496
USD,Francia,2014,agosto,89716
USD,China (República Popular de),2014,agosto,1096230
USD,El Salvador (República de ),2014,agosto,823855
USD,Costa Rica (República de),2014,agosto,1449344
USD,Honduras (República de),2014,agosto,252484
USD,España (Reino de),2014,agosto,49396
USD,Hong Kong (Teritorio de ),2014,agosto,83223
USD,Paises Bajos (Reino de Los),2014,agosto,232646
USD,Guatemala (República de),2014,agosto,545900
USD,"Belgica, (Reino de)",2014,agosto,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2014,agosto,0
USD,Italia,2014,agosto,0
USD,Irlanda (República de),2014,agosto,0
USD,Israel (Estado de),2014,agosto,0
USD,Suecia (Reino de),2014,agosto,0
USD,Monaco,2014,agosto,0
USD,Malasia (Federación de),2014,agosto,0
USD,Peru (República del),2014,agosto,0
USD,Rusia antes U.R.S.S.,2014,agosto,0
USD,Arabia Saudita (Reino de),2014,agosto,0
USD,Singapur (República de),2014,agosto,25143
USD,Bahrein (Estado de),2014,agosto,0
USD,Belice,2014,agosto,0
USD,Chile(República de ),2014,agosto,0
USD,Australia (Comunidad Australiana),2014,agosto,0
USD,Alemania (República Federal de),2014,agosto,0
USD,Total,2014,septiembre,174777648
USD,Estados Unidos de America,2014,septiembre,147188705
USD,Japon,2014,septiembre,10145749
USD,Canada,2014,septiembre,8344650
USD,Francia,2014,septiembre,1475722
USD,China (República Popular de),2014,septiembre,594666
USD,El Salvador (República de ),2014,septiembre,2033314
USD,Costa Rica (República de),2014,septiembre,1857801
USD,Honduras (República de),2014,septiembre,633702
USD,España (Reino de),2014,septiembre,631149
USD,Hong Kong (Teritorio de ),2014,septiembre,299339
USD,Paises Bajos (Reino de Los),2014,septiembre,545309
USD,Guatemala (República de),2014,septiembre,894388
USD,"Belgica, (Reino de)",2014,septiembre,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2014,septiembre,353
USD,Italia,2014,septiembre,0
USD,Irlanda (República de),2014,septiembre,0
USD,Israel (Estado de),2014,septiembre,0
USD,Suecia (Reino de),2014,septiembre,0
USD,Monaco,2014,septiembre,0
USD,Malasia (Federación de),2014,septiembre,4816
USD,Peru (República del),2014,septiembre,0
USD,Rusia antes U.R.S.S.,2014,septiembre,57
USD,Arabia Saudita (Reino de),2014,septiembre,0
USD,Singapur (República de),2014,septiembre,27000
USD,Bahrein (Estado de),2014,septiembre,0
USD,Belice,2014,septiembre,0
USD,Chile(República de ),2014,septiembre,0
USD,Australia (Comunidad Australiana),2014,septiembre,0
USD,Alemania (República Federal de),2014,septiembre,100928
USD,Total,2014,octubre,146444669
USD,Estados Unidos de America,2014,octubre,118760121
USD,Japon,2014,octubre,9809237
USD,Canada,2014,octubre,6323276
USD,Francia,2014,octubre,3010240
USD,China (República Popular de),2014,octubre,1062934
USD,El Salvador (República de ),2014,octubre,2134700
USD,Costa Rica (República de),2014,octubre,1407580
USD,Honduras (República de),2014,octubre,1113790
USD,España (Reino de),2014,octubre,1212989
USD,Hong Kong (Teritorio de ),2014,octubre,306206
USD,Paises Bajos (Reino de Los),2014,octubre,691865
USD,Guatemala (República de),2014,octubre,505965
USD,"Belgica, (Reino de)",2014,octubre,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2014,octubre,0
USD,Italia,2014,octubre,0
USD,Irlanda (República de),2014,octubre,0
USD,Israel (Estado de),2014,octubre,0
USD,Suecia (Reino de),2014,octubre,0
USD,Monaco,2014,octubre,0
USD,Malasia (Federación de),2014,octubre,1295
USD,Peru (República del),2014,octubre,0
USD,Rusia antes U.R.S.S.,2014,octubre,0
USD,Arabia Saudita (Reino de),2014,octubre,0
USD,Singapur (República de),2014,octubre,23071
USD,Bahrein (Estado de),2014,octubre,0
USD,Belice,2014,octubre,0
USD,Chile(República de ),2014,octubre,0
USD,Australia (Comunidad Australiana),2014,octubre,0
USD,Alemania (República Federal de),2014,octubre,81400
USD,Total,2014,noviembre,138558094
USD,Estados Unidos de America,2014,noviembre,110627935
USD,Japon,2014,noviembre,7515312
USD,Canada,2014,noviembre,6750633
USD,Francia,2014,noviembre,3991516
USD,China (República Popular de),2014,noviembre,862005
USD,El Salvador (República de ),2014,noviembre,2918954
USD,Costa Rica (República de),2014,noviembre,1277129
USD,Honduras (República de),2014,noviembre,1426708
USD,España (Reino de),2014,noviembre,1758493
USD,Hong Kong (Teritorio de ),2014,noviembre,178696
USD,Paises Bajos (Reino de Los),2014,noviembre,628264
USD,Guatemala (República de),2014,noviembre,485987
USD,"Belgica, (Reino de)",2014,noviembre,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2014,noviembre,2030
USD,Italia,2014,noviembre,19714
USD,Irlanda (República de),2014,noviembre,0
USD,Israel (Estado de),2014,noviembre,0
USD,Suecia (Reino de),2014,noviembre,0
USD,Monaco,2014,noviembre,78856
USD,Malasia (Federación de),2014,noviembre,0
USD,Peru (República del),2014,noviembre,0
USD,Rusia antes U.R.S.S.,2014,noviembre,0
USD,Arabia Saudita (Reino de),2014,noviembre,0
