Anio,Idestado,Nomestado,Volumenproduccion,Precio,Valorproduccion
2008,16,Michoacán,36.0,12000.0,432000.0
2008,16,Michoacán,1726.4,12000.0,20716800.0
2008,16,Michoacán,12.0,9000.0,108000.0
2008,16,Michoacán,154.0,11200.0,1724800.0
2008,16,Michoacán,4125.0,13100.0,54037500.0
2008,16,Michoacán,15400.0,12000.0,184800000.0
2008,16,Michoacán,1870.0,12000.0,22440000.0
2008,16,Michoacán,46384.2,12000.0,556610400.0
2008,16,Michoacán,62381.0,12000.0,748572000.0
2008,16,Michoacán,47791.3,12000.0,573495600.0
2008,16,Michoacán,120.34,12000.0,1444080.0
2008,16,Michoacán,36416.0,12000.0,436992000.0
2008,16,Michoacán,60.0,9000.0,540000.0
2008,16,Michoacán,0.0,0.0,0.0
2008,17,Morelos,16.0,12000.0,192000.0
2008,14,Jalisco,26.0,12000.0,312000.0
2008,17,Morelos,20.0,12000.0,240000.0
2008,16,Michoacán,5464.0,8000.0,43712000.0
2008,16,Michoacán,4095.0,8000.0,32760000.0
2008,16,Michoacán,1665.0,8000.0,13320000.0
2008,16,Michoacán,36.0,8000.0,288000.0
2008,16,Michoacán,150.0,8000.0,1200000.0
2008,16,Michoacán,210.0,8000.0,1680000.0
2008,16,Michoacán,416.0,6000.0,2496000.0
2008,16,Michoacán,416.0,6000.0,2496000.0
2008,16,Michoacán,60.0,6000.0,360000.0
2008,16,Michoacán,144.0,6000.0,864000.0
2008,16,Michoacán,176.0,6000.0,1056000.0
2008,16,Michoacán,85.0,8000.0,680000.0
2008,16,Michoacán,2303.51,12000.0,27642120.0
2008,16,Michoacán,61600.0,12000.0,739200000.0
2008,16,Michoacán,115.5,12000.0,1386000.0
2008,16,Michoacán,2880.0,6400.0,18432000.0
2008,16,Michoacán,4640.0,5800.0,26912000.0
2008,16,Michoacán,250.0,5900.0,1475000.0
2008,16,Michoacán,3008.0,11000.0,33088000.0
2008,16,Michoacán,10750.0,11600.0,124700000.0
2008,16,Michoacán,10170.0,9600.0,97632000.0
2008,16,Michoacán,0.0,0.0,0.0
2008,16,Michoacán,4020.0,11800.0,47436000.0
2008,16,Michoacán,48102.0,12500.0,601275000.0
2008,16,Michoacán,141788.0,13000.0,1843244000.0
2008,16,Michoacán,104283.0,11800.0,1230539400.0
2008,16,Michoacán,66834.0,12900.0,862158600.0
2008,16,Michoacán,12541.0,13200.0,165541200.0
2008,16,Michoacán,53109.2,13800.0,732906960.0
2008,16,Michoacán,4905.0,11600.0,56898000.0
2008,16,Michoacán,36118.8,12000.0,433425600.0
2008,16,Michoacán,436.0,6900.0,3008400.0
2008,16,Michoacán,27000.0,7480.0,201960000.0
2008,16,Michoacán,0.0,0.0,0.0
2008,16,Michoacán,576.0,10000.0,5760000.0
2008,16,Michoacán,84.0,12000.0,1008000.0
2008,16,Michoacán,711.0,12000.0,8532000.0
2008,16,Michoacán,0.0,0.0,0.0
2008,16,Michoacán,2880.0,7350.0,21168000.0
2008,16,Michoacán,3200.0,6700.0,21440000.0
2008,16,Michoacán,2850.0,7400.0,21090000.0
2008,16,Michoacán,32619.0,7400.0,241380600.0
2008,16,Michoacán,4179.0,7250.0,30297750.0
2008,16,Michoacán,2414.0,7300.0,17622200.0
2008,16,Michoacán,26950.0,7480.0,201586000.0
2008,16,Michoacán,5665.0,7500.0,42487500.0
2008,16,Michoacán,112200.0,7400.0,830280000.0
2008,16,Michoacán,5830.0,7350.0,42850500.0
2008,14,Jalisco,18.06,8020.0,144841.2
2008,32,Zacatecas,100.0,7000.0,700000.0
2008,14,Jalisco,58.0,12000.0,696000.0
2008,11,Guanajuato,37.5,4200.0,157500.0
2008,11,Guanajuato,56.0,4100.0,229600.0
2008,10,Durango,6.0,11000.0,66000.0
2008,10,Durango,108.0,11000.0,1188000.0
2008,10,Durango,132.78,11000.0,1460580.0
2008,10,Durango,1172.5,10000.0,11725000.0
2008,11,Guanajuato,40.0,4100.0,164000.0
2008,10,Durango,1128.8,8000.0,9030400.0
2008,7,Chiapas,212.0,2000.0,424000.0
2008,7,Chiapas,65.0,4000.0,260000.0
2008,7,Chiapas,68.0,3000.0,204000.0
2008,7,Chiapas,260.0,4000.0,1040000.0
2008,7,Chiapas,180.9,4000.0,723600.0
2008,7,Chiapas,16.13,9800.0,158074.0
2008,10,Durango,925.2,8000.0,7401600.0
2008,7,Chiapas,55.0,4000.0,220000.0
2008,11,Guanajuato,322.4,3500.0,1128400.0
2008,11,Guanajuato,0.0,0.0,0.0
2008,12,Guerrero,9.1,3700.0,33670.0
2008,12,Guerrero,973.0,3100.0,3016300.0
2008,12,Guerrero,1319.0,3500.0,4616500.0
2008,12,Guerrero,343.0,3100.0,1063300.0
2008,12,Guerrero,153.0,3100.0,474300.0
2008,12,Guerrero,180.0,8500.0,1530000.0
2008,11,Guanajuato,200.0,2800.0,560000.0
2008,12,Guerrero,132.0,9000.0,1188000.0
2008,12,Guerrero,40.0,9000.0,360000.0
2008,12,Guerrero,150.0,8000.0,1200000.0
2008,12,Guerrero,4500.0,9750.0,43875000.0
2008,11,Guanajuato,0.0,0.0,0.0
2008,11,Guanajuato,56.0,6500.0,364000.0
2008,11,Guanajuato,0.0,0.0,0.0
2008,12,Guerrero,15.0,9000.0,135000.0
2008,12,Guerrero,49.0,5000.0,245000.0
2008,7,Chiapas,20.0,10000.0,200000.0
2008,7,Chiapas,22.4,3700.0,82880.0
2008,4,Campeche,160.05,2000.0,320100.0
2008,4,Campeche,8.0,3000.0,24000.0
2008,4,Campeche,268.0,5000.0,1340000.0
2008,4,Campeche,84.0,3200.0,268800.0
2008,4,Campeche,80.0,3000.0,240000.0
2008,4,Campeche,6.0,3200.0,19200.0
2008,6,Colima,165.0,5000.0,825000.0
2008,3,Baja California Sur,297.5,8500.0,2528750.0
2008,3,Baja California Sur,35.0,11000.0,385000.0
2008,2,Baja California,20.4,9000.0,183600.0
2008,2,Baja California,52.5,10000.0,525000.0
2008,2,Baja California,0.0,0.0,0.0
2008,1,Aguascalientes,96.0,10000.0,960000.0
2008,17,Morelos,24.0,12300.0,295200.0
2008,3,Baja California Sur,180.0,10000.0,1800000.0
2008,7,Chiapas,9.6,3700.0,35520.0
2008,6,Colima,640.0,6100.0,3904000.0
2008,6,Colima,30.0,8000.0,240000.0
2008,7,Chiapas,12.8,3700.0,47360.0
2008,7,Chiapas,32.0,3700.0,118400.0
2008,7,Chiapas,42.0,11000.0,462000.0
2008,7,Chiapas,79.0,7037.97,556000.0
2008,7,Chiapas,25.6,3700.0,94720.0
2008,7,Chiapas,14.0,4000.0,56000.0
2008,6,Colima,125.0,8000.0,1000000.0
2008,7,Chiapas,35.0,4000.0,140000.0
2008,7,Chiapas,12.8,3700.0,47360.0
2008,7,Chiapas,149.5,1900.0,284050.0
2008,7,Chiapas,40.0,1800.0,72000.0
2008,7,Chiapas,123.0,2000.0,246000.0
2008,7,Chiapas,162.5,1700.0,276250.0
2008,6,Colima,8.0,8000.0,64000.0
2008,7,Chiapas,7.0,3700.0,25900.0
2008,14,Jalisco,117.0,13000.0,1521000.0
2008,12,Guerrero,862.0,3100.0,2672200.0
2008,12,Guerrero,554.0,3500.0,1939000.0
2008,14,Jalisco,24.0,6000.0,144000.0
2008,14,Jalisco,264.6,4000.0,1058400.0
2008,14,Jalisco,136.0,6000.0,816000.0
2008,14,Jalisco,76.0,9000.0,684000.0
2008,14,Jalisco,0.0,0.0,0.0
2008,14,Jalisco,110.4,7650.0,844560.0
2008,14,Jalisco,16.5,6500.0,107250.0
2008,14,Jalisco,0.0,0.0,0.0
2008,14,Jalisco,9.36,6850.4,64119.74
2008,14,Jalisco,162.5,13500.0,2193750.0
2008,14,Jalisco,42.0,12000.0,504000.0
2008,14,Jalisco,12.0,10000.0,120000.0
2008,14,Jalisco,224.0,15000.0,3360000.0
2008,13,Hidalgo,105.6,6000.0,633600.0
2008,14,Jalisco,0.0,0.0,0.0
2008,13,Hidalgo,42.0,6100.0,256200.0
2008,14,Jalisco,30.0,9000.0,270000.0
2008,14,Jalisco,192.0,6000.0,1152000.0
2008,14,Jalisco,264.0,11000.0,2904000.0
2008,14,Jalisco,0.0,0.0,0.0
2008,14,Jalisco,33.15,15300.0,507195.0
2008,14,Jalisco,700.0,14500.0,10150000.0
2008,14,Jalisco,0.0,0.0,0.0
2008,14,Jalisco,0.0,0.0,0.0
2008,14,Jalisco,99.0,6500.0,643500.0
2008,14,Jalisco,6.0,11700.0,70200.0
2008,14,Jalisco,15.0,12000.0,180000.0
2008,14,Jalisco,20.0,12000.0,240000.0
2008,14,Jalisco,27.5,10000.0,275000.0
2008,14,Jalisco,5.6,8500.0,47600.0
2008,14,Jalisco,18.0,6500.0,117000.0
2008,14,Jalisco,55.0,6000.0,330000.0
2008,14,Jalisco,12.0,7000.0,84000.0
2008,12,Guerrero,685.0,3100.0,2123500.0
2008,13,Hidalgo,45.0,7200.0,324000.0
2008,13,Hidalgo,82.5,6400.0,528000.0
2008,12,Guerrero,24.0,6000.0,144000.0
2008,12,Guerrero,0.0,0.0,0.0
2008,12,Guerrero,48.0,7200.0,345600.0
2008,12,Guerrero,0.0,0.0,0.0
2008,12,Guerrero,12.0,8000.0,96000.0
2008,12,Guerrero,63.0,3500.0,220500.0
2008,12,Guerrero,9.0,7000.0,63000.0
2008,12,Guerrero,21.0,3500.0,73500.0
2008,12,Guerrero,7.0,9000.0,63000.0
2008,12,Guerrero,92.8,3000.0,278400.0
2008,12,Guerrero,404.7,3500.0,1416450.0
2008,12,Guerrero,210.0,9766.67,2051000.0
2008,12,Guerrero,280.0,9600.0,2688000.0
2008,12,Guerrero,91.0,9700.0,882700.0
2008,12,Guerrero,24.0,5000.0,120000.0
2008,13,Hidalgo,62.4,6000.0,374400.0
2008,12,Guerrero,0.0,0.0,0.0
2008,12,Guerrero,115.0,6200.0,713000.0
2008,13,Hidalgo,100.0,6500.0,650000.0
2008,13,Hidalgo,42.0,6000.0,252000.0
2008,13,Hidalgo,30.0,6000.0,180000.0
2008,13,Hidalgo,12.0,6500.0,78000.0
2008,13,Hidalgo,374.0,6000.0,2244000.0
2008,13,Hidalgo,390.0,6000.0,2340000.0
2008,12,Guerrero,207.0,6500.0,1345500.0
2008,13,Hidalgo,660.0,8000.0,5280000.0
2008,13,Hidalgo,12.0,6000.0,72000.0
2008,13,Hidalgo,40.0,6000.0,240000.0
2008,12,Guerrero,24.0,6500.0,156000.0
2008,12,Guerrero,224.0,6800.0,1523200.0
2008,12,Guerrero,12.0,6500.0,78000.0
2008,12,Guerrero,22.5,5800.0,130500.0
2008,13,Hidalgo,120.0,6000.0,720000.0
2008,17,Morelos,2112.0,12000.0,25344000.0
2008,17,Morelos,9.0,10400.0,93600.0
2008,17,Morelos,585.0,10000.0,5850000.0
2008,26,Sonora,91.0,4500.0,409500.0
2008,27,Tabasco,176.0,1300.0,228800.0
2008,27,Tabasco,125.0,2000.0,250000.0
2008,27,Tabasco,139.0,2500.0,347500.0
2008,27,Tabasco,6.0,750.0,4500.0
2008,27,Tabasco,150.0,7000.0,1050000.0
2008,27,Tabasco,5.0,6700.0,33500.0
2008,27,Tabasco,77.0,7000.0,539000.0
2008,27,Tabasco,10.0,7000.0,70000.0
2008,28,Tamaulipas,30.0,7000.0,210000.0
2008,28,Tamaulipas,22.0,2000.0,44000.0
2008,26,Sonora,65.0,4500.0,292500.0
2008,28,Tamaulipas,247.5,1200.0,297000.0
2008,30,Veracruz,40.0,8000.0,320000.0
2008,30,Veracruz,759.0,8000.0,6072000.0
2008,30,Veracruz,11.91,5000.0,59550.0
2008,30,Veracruz,19.8,5000.0,99000.0
2008,30,Veracruz,24.48,5000.0,122400.0
2008,30,Veracruz,23.82,5000.0,119100.0
2008,30,Veracruz,16.2,5000.0,81000.0
2008,30,Veracruz,320.0,4000.0,1280000.0
2008,30,Veracruz,500.0,4000.0,2000000.0
2008,30,Veracruz,900.0,4000.0,3600000.0
2008,31,Yucatán,6.0,3000.0,18000.0
2008,30,Veracruz,400.0,8000.0,3200000.0
2008,31,Yucatán,9.0,3000.0,27000.0
2008,26,Sonora,195.0,4500.0,877500.0
2008,25,Sinaloa,65.0,9600.0,624000.0
2008,21,Puebla,140.0,7000.0,980000.0
2008,21,Puebla,80.0,7000.0,560000.0
2008,21,Puebla,20.0,7000.0,140000.0
2008,21,Puebla,498.0,9246.99,4605000.0
2008,21,Puebla,153.6,5429.69,834000.0
2008,21,Puebla,660.0,9318.18,6150000.0
2008,21,Puebla,1200.0,7850.0,9420000.0
2008,21,Puebla,320.0,7800.0,2496000.0
2008,21,Puebla,224.0,7750.0,1736000.0
2008,21,Puebla,720.0,7800.0,5616000.0
2008,21,Puebla,35.0,2500.0,87500.0
2008,25,Sinaloa,16.0,8000.0,128000.0
2008,21,Puebla,180.0,5200.0,936000.0
2008,21,Puebla,1255.0,6215.14,7800000.0
2008,22,Querétaro,77.5,4100.0,317750.0
2008,22,Querétaro,107.3,4300.0,461390.0
2008,22,Querétaro,98.0,4200.0,411600.0
2008,22,Querétaro,16.8,4500.0,75600.0
2008,22,Querétaro,22.0,6100.0,134200.0
2008,23,Quintana Roo,341.0,1200.0,409200.0
2008,24,San Luis Potosí,64.0,6000.0,384000.0
2008,24,San Luis Potosí,7.5,9000.0,67500.0
2008,25,Sinaloa,522.0,9300.0,4854600.0
2008,25,Sinaloa,129.0,9800.0,1264200.0
2008,21,Puebla,1220.0,6393.44,7800000.0
2008,21,Puebla,100.0,7000.0,700000.0
2008,31,Yucatán,54.0,3000.0,162000.0
2008,31,Yucatán,14.0,5000.0,70000.0
2008,31,Yucatán,4024.0,2500.0,10060000.0
2008,31,Yucatán,28.0,1500.0,42000.0
2008,31,Yucatán,2278.0,2000.0,4556000.0
2008,31,Yucatán,280.0,2600.0,728000.0
2008,31,Yucatán,40.0,2600.0,104000.0
2008,31,Yucatán,24.0,2000.0,48000.0
2008,31,Yucatán,96.0,2500.0,240000.0
2008,31,Yucatán,21.0,1800.0,37800.0
2008,31,Yucatán,22.0,1800.0,39600.0
2008,31,Yucatán,109.0,2000.0,218000.0
2008,31,Yucatán,90.0,2000.0,180000.0
2008,31,Yucatán,560.0,2000.0,1120000.0
2008,31,Yucatán,24.0,10000.0,240000.0
2008,31,Yucatán,5.2,6000.0,31200.0
2008,31,Yucatán,0.0,0.0,0.0
2008,31,Yucatán,23.8,4000.0,95200.0
2008,31,Yucatán,5.5,4000.0,22000.0
2008,31,Yucatán,8.5,4000.0,34000.0
2008,31,Yucatán,6.0,4000.0,24000.0
2008,32,Zacatecas,95.0,2100.0,199500.0
2008,32,Zacatecas,7.0,2000.0,14000.0
2008,32,Zacatecas,12.0,7500.0,90000.0
2008,32,Zacatecas,204.0,7500.0,1530000.0
2008,32,Zacatecas,22.5,7500.0,168750.0
2008,31,Yucatán,23.0,3000.0,69000.0
2008,31,Yucatán,9.0,3000.0,27000.0
2008,31,Yucatán,787.0,2500.0,1967500.0
2008,31,Yucatán,1875.0,2500.0,4687500.0
2008,31,Yucatán,26.4,4000.0,105600.0
2008,31,Yucatán,7.0,3000.0,21000.0
2008,31,Yucatán,7.0,4000.0,28000.0
2008,31,Yucatán,3.5,4000.0,14000.0
2008,31,Yucatán,16.0,4000.0,64000.0
2008,31,Yucatán,14.0,4000.0,56000.0
2008,31,Yucatán,16.0,4000.0,64000.0
2008,31,Yucatán,10.0,3000.0,30000.0
2008,31,Yucatán,30.0,3000.0,90000.0
2008,31,Yucatán,20.0,3000.0,60000.0
2008,31,Yucatán,20.0,3000.0,60000.0
2008,31,Yucatán,49.0,1500.0,73500.0
2008,31,Yucatán,10.0,3000.0,30000.0
2008,31,Yucatán,10.0,3000.0,30000.0
2008,31,Yucatán,30.0,4000.0,120000.0
2008,31,Yucatán,22.5,4000.0,90000.0
2008,31,Yucatán,32.0,5000.0,160000.0
2008,31,Yucatán,180.0,5000.0,900000.0
2008,31,Yucatán,45.0,4000.0,180000.0
2008,31,Yucatán,5.0,5600.0,28000.0
2008,31,Yucatán,169.0,4000.0,676000.0
2008,31,Yucatán,16.0,6000.0,96000.0
2008,31,Yucatán,30.0,5000.0,150000.0
2008,31,Yucatán,272.0,4000.0,1088000.0
2008,31,Yucatán,10.0,3000.0,30000.0
2008,21,Puebla,300.0,7000.0,2100000.0
2008,32,Zacatecas,18.0,7500.0,135000.0
2008,21,Puebla,160.0,7000.0,1120000.0
2008,19,Nuevo León,60.0,8000.0,480000.0
2008,19,Nuevo León,688.0,7000.0,4816000.0
2008,19,Nuevo León,138.0,7000.0,966000.0
2008,20,Oaxaca,1.4,7100.0,9940.0
2008,20,Oaxaca,1.0,7500.0,7500.0
2008,20,Oaxaca,2.0,7000.0,14000.0
2008,20,Oaxaca,16.0,7200.0,115200.0
2008,20,Oaxaca,6.6,7150.0,47190.0
2008,20,Oaxaca,50.0,8100.0,405000.0
2008,20,Oaxaca,120.0,8150.0,978000.0
2008,20,Oaxaca,33.6,11000.0,369600.0
2008,19,Nuevo León,40.0,7000.0,280000.0
2008,20,Oaxaca,41.36,11065.0,457648.4
2008,20,Oaxaca,5.0,11100.0,55500.0
2008,20,Oaxaca,7.5,11100.0,83250.0
2008,20,Oaxaca,0.0,0.0,0.0
2008,20,Oaxaca,25.0,11150.0,278750.0
2008,20,Oaxaca,5.2,11100.0,57720.0
2008,20,Oaxaca,5.5,11150.0,61325.0
2008,20,Oaxaca,1140.0,8000.0,9120000.0
2008,20,Oaxaca,0.0,0.0,0.0
2008,20,Oaxaca,36.0,6500.0,234000.0
2008,20,Oaxaca,8.0,6500.0,52000.0
2008,20,Oaxaca,0.0,0.0,0.0
2008,20,Oaxaca,30.0,11080.0,332400.0
2008,20,Oaxaca,16.0,6500.0,104000.0
2008,19,Nuevo León,1372.0,6000.0,8232000.0
2008,19,Nuevo León,3.45,7500.0,25875.0
2008,21,Puebla,50.0,7000.0,350000.0
2008,17,Morelos,36.0,10000.0,360000.0
2008,17,Morelos,12174.0,10272.48,125057200.0
2008,17,Morelos,19.0,12400.0,235600.0
2008,17,Morelos,7017.0,9811.89,68850000.0
2008,17,Morelos,530.0,12000.0,6360000.0
2008,17,Morelos,2830.0,9034.63,25568000.0
2008,18,Nayarit,36.0,3000.0,108000.0
2008,18,Nayarit,18.0,3000.0,54000.0
2008,18,Nayarit,21.35,7600.0,162260.0
2008,18,Nayarit,64.0,4000.0,256000.0
2008,19,Nuevo León,48.0,8000.0,384000.0
2008,18,Nayarit,40.5,8000.0,324000.0
2008,18,Nayarit,43.0,5000.0,215000.0
2008,18,Nayarit,57.5,5000.0,287500.0
2008,18,Nayarit,3.5,2800.0,9800.0
2008,18,Nayarit,58.41,4500.0,262845.0
2008,18,Nayarit,432.0,5000.0,2160000.0
2008,18,Nayarit,10232.41,6000.0,61394460.0
2008,18,Nayarit,60.0,1200.0,72000.0
2008,18,Nayarit,3633.0,1200.0,4359600.0
2008,18,Nayarit,977.5,6000.0,5865000.0
2008,18,Nayarit,11035.5,6000.0,66213000.0
2008,19,Nuevo León,95.5,8500.0,811750.0
2008,18,Nayarit,14.0,2800.0,39200.0
2008,20,Oaxaca,4.0,6500.0,26000.0
2008,19,Nuevo León,165.9,8500.0,1410150.0
2008,20,Oaxaca,4.0,6500.0,26000.0
2008,20,Oaxaca,13.2,3860.61,50960.05
2008,20,Oaxaca,0.0,0.0,0.0
2008,20,Oaxaca,0.0,0.0,0.0
2008,20,Oaxaca,6.4,4000.0,25600.0
2008,20,Oaxaca,6.4,4000.0,25600.0
2008,20,Oaxaca,20.4,4000.0,81600.0
2008,20,Oaxaca,13.6,4000.0,54400.0
2008,20,Oaxaca,0.0,0.0,0.0
2008,20,Oaxaca,0.0,0.0,0.0
2008,20,Oaxaca,5.6,4207.14,23559.98
2008,20,Oaxaca,67.5,7500.0,506250.0
2008,20,Oaxaca,12.0,3866.67,46400.04
2008,20,Oaxaca,0.0,0.0,0.0
2008,20,Oaxaca,23.1,4069.7,94010.07
2008,20,Oaxaca,5.7,4047.37,23070.01
2008,20,Oaxaca,0.0,0.0,0.0
2008,21,Puebla,96.0,1662.5,159600.0
2008,21,Puebla,160.0,1662.5,266000.0
2008,21,Puebla,96.0,1662.5,159600.0
2008,21,Puebla,20.0,7000.0,140000.0
2008,21,Puebla,40.0,7000.0,280000.0
2008,20,Oaxaca,40.0,6500.0,260000.0
2008,21,Puebla,40.0,7000.0,280000.0
2008,21,Puebla,40.0,7000.0,280000.0
2008,20,Oaxaca,6.6,4054.55,26760.03
2008,20,Oaxaca,9.3,4000.0,37200.0
2008,20,Oaxaca,89.7,4198.55,376609.94
2008,20,Oaxaca,18.6,4000.0,74400.0
2008,20,Oaxaca,4.0,6500.0,26000.0
2008,20,Oaxaca,8.0,6500.0,52000.0
2008,20,Oaxaca,4.0,6500.0,26000.0
2008,20,Oaxaca,25.6,4000.0,102400.0
2008,20,Oaxaca,28.0,6500.0,182000.0
2008,20,Oaxaca,4.0,6500.0,26000.0
2008,20,Oaxaca,12.0,6500.0,78000.0
2008,20,Oaxaca,4.0,6500.0,26000.0
2008,20,Oaxaca,4.0,6500.0,26000.0
2008,20,Oaxaca,4.0,6500.0,26000.0
2008,20,Oaxaca,8.0,6500.0,52000.0
2008,20,Oaxaca,180.0,6500.0,1170000.0
2008,20,Oaxaca,40.0,6500.0,260000.0
2008,20,Oaxaca,20.0,6500.0,130000.0
2008,20,Oaxaca,40.0,6500.0,260000.0
2008,20,Oaxaca,6.0,4000.0,24000.0
2008,20,Oaxaca,88.0,5609.0,493592.0
2008,20,Oaxaca,18.6,4000.0,74400.0
2008,20,Oaxaca,6.0,4000.0,24000.0
2008,20,Oaxaca,90.0,5938.0,534420.0
2008,20,Oaxaca,23.4,4000.0,93600.0
2008,20,Oaxaca,80.0,6500.0,520000.0
2008,20,Oaxaca,260.0,6500.0,1690000.0
2008,20,Oaxaca,21.0,6500.0,136500.0
2008,20,Oaxaca,60.0,6500.0,390000.0
2008,20,Oaxaca,57.2,5592.0,319862.4
2009,14,Jalisco,12.0,10000.0,120000.0
2009,14,Jalisco,73.5,8500.0,624750.0
2009,14,Jalisco,25.0,7500.0,187500.0
2009,14,Jalisco,0.0,0.0,0.0
2009,14,Jalisco,49.5,15000.0,742500.0
2009,14,Jalisco,0.0,0.0,0.0
2009,14,Jalisco,0.0,0.0,0.0
2009,14,Jalisco,660.0,15000.0,9900000.0
2009,14,Jalisco,0.0,0.0,0.0
2009,14,Jalisco,0.0,0.0,0.0
2009,14,Jalisco,20.0,10000.0,200000.0
2009,14,Jalisco,28.75,12000.0,345000.0
2009,14,Jalisco,24.0,11000.0,264000.0
2009,15,México,91.0,8400.0,764400.0
2009,14,Jalisco,10.0,10000.0,100000.0
2009,15,México,399.6,5966.42,2384180.0
2009,15,México,85.6,6051.4,518000.0
2009,15,México,212.25,5992.76,1271962.5
2009,15,México,470.5,7553.45,3553900.0
2009,15,México,392.0,8700.0,3410400.0
2009,15,México,55.0,6700.0,368500.0
2009,15,México,88.0,8200.0,721600.0
2009,15,México,495.0,6500.0,3217500.0
2009,15,México,103.05,8600.0,886230.0
2009,15,México,35.7,8300.0,296310.0
2009,15,México,28.0,15000.0,420000.0
2009,14,Jalisco,132.0,17500.0,2310000.0
2009,15,México,840.0,8000.0,6720000.0
2009,14,Jalisco,8.0,10500.0,84000.0
2009,14,Jalisco,2664.0,14500.0,38628000.0
2009,14,Jalisco,61.0,9750.0,594750.0
2009,14,Jalisco,2400.0,12500.0,30000000.0
2009,15,México,1185.0,7800.0,9243000.0
2009,14,Jalisco,909.45,16777.74,15258515.64
2009,14,Jalisco,30.4,15000.0,456000.0
2009,14,Jalisco,0.0,0.0,0.0
2009,14,Jalisco,367.0,11000.0,4037000.0
2009,14,Jalisco,48.0,10000.0,480000.0
2009,14,Jalisco,18.0,8000.0,144000.0
2009,14,Jalisco,30.0,11500.0,345000.0
2009,14,Jalisco,21.0,10500.0,220500.0
2009,14,Jalisco,0.0,0.0,0.0
2009,14,Jalisco,0.0,0.0,0.0
2009,14,Jalisco,45.0,5806.7,261301.5
2009,14,Jalisco,52.5,5806.7,304851.75
2009,14,Jalisco,410.8,8600.0,3532880.0
2009,14,Jalisco,1402.5,7800.0,10939500.0
2009,14,Jalisco,183.6,7750.0,1422900.0
2009,14,Jalisco,335.4,8700.0,2917980.0
2009,14,Jalisco,76.0,7850.0,596600.0
2009,14,Jalisco,115.5,8500.0,981750.0
2009,14,Jalisco,390.0,7580.0,2956200.0
2009,14,Jalisco,37.95,8100.0,307395.0
2009,14,Jalisco,10.25,7050.0,72262.5
2009,14,Jalisco,486.18,10000.0,4861800.0
2009,14,Jalisco,280.0,8500.0,2380000.0
2009,14,Jalisco,560.0,17500.0,9800000.0
2009,14,Jalisco,120.0,17500.0,2100000.0
2009,14,Jalisco,0.0,0.0,0.0
2009,14,Jalisco,80.0,17500.0,1400000.0
2009,14,Jalisco,0.0,0.0,0.0
2009,14,Jalisco,960.0,14000.0,13440000.0
2009,15,México,6014.5,12000.0,72174000.0
2009,16,Michoacán,2520.0,15000.0,37800000.0
2009,15,México,72.0,10850.0,781200.0
2009,16,Michoacán,3685.0,13000.0,47905000.0
2009,16,Michoacán,10170.0,10000.0,101700000.0
2009,16,Michoacán,10600.0,11600.0,122960000.0
2009,16,Michoacán,3008.0,10500.0,31584000.0
2009,16,Michoacán,222.5,17000.0,3782500.0
2009,16,Michoacán,4640.0,17000.0,78880000.0
2009,16,Michoacán,2580.0,17000.0,43860000.0
2009,16,Michoacán,0.0,0.0,0.0
2009,16,Michoacán,435.78,15000.0,6536700.0
2009,16,Michoacán,2800.0,15000.0,42000000.0
2009,16,Michoacán,25843.0,17000.0,439331000.0
2009,16,Michoacán,110220.0,17000.0,1873740000.0
2009,16,Michoacán,5175.0,17000.0,87975000.0
2009,16,Michoacán,26750.0,17000.0,454750000.0
2009,16,Michoacán,334.05,10000.0,3340500.0
2009,16,Michoacán,1610.0,15000.0,24150000.0
2009,16,Michoacán,19495.52,15000.0,292432800.0
2009,16,Michoacán,18990.72,15000.0,284860800.0
2009,14,Jalisco,0.0,0.0,0.0
2009,16,Michoacán,2083.2,15000.0,31248000.0
2009,16,Michoacán,0.0,0.0,0.0
2009,16,Michoacán,2250.0,14000.0,31500000.0
2009,16,Michoacán,492.27,7000.0,3445890.0
2009,16,Michoacán,1767.6,11000.0,19443600.0
2009,16,Michoacán,105.0,10000.0,1050000.0
2009,16,Michoacán,44550.0,12000.0,534600000.0
2009,16,Michoacán,65675.05,15000.0,985125750.0
2009,16,Michoacán,55484.19,12000.0,665810280.0
2009,16,Michoacán,52615.2,12000.0,631382400.0
2009,16,Michoacán,77893.62,12000.0,934723440.0
2009,16,Michoacán,3780.0,15000.0,56700000.0
2009,15,México,234.6,7200.0,1689120.0
2009,16,Michoacán,4905.0,11800.0,57879000.0
2009,16,Michoacán,146475.0,11600.0,1699110000.0
2009,15,México,111.6,10000.0,1116000.0
2009,15,México,120.0,14550.0,1746000.0
2009,15,México,22.36,7500.0,167700.0
2009,15,México,443.94,11100.0,4927734.0
2009,15,México,374.0,10500.0,3927000.0
2009,15,México,3576.75,11900.0,42563325.0
2009,15,México,1400.0,10000.0,14000000.0
2009,15,México,1776.0,10000.0,17760000.0
2009,15,México,360.0,9350.0,3366000.0
2009,15,México,200.0,8520.0,1704000.0
2009,15,México,512.0,12000.0,6144000.0
2009,15,México,40.0,12000.0,480000.0
2009,15,México,405.0,13000.0,5265000.0
2009,15,México,39.0,12000.0,468000.0
2009,16,Michoacán,46620.0,10000.0,466200000.0
2009,15,México,5.0,13000.0,65000.0
2009,15,México,0.0,0.0,0.0
2009,15,México,50.0,12000.0,600000.0
2009,15,México,720.0,10000.0,7200000.0
2009,15,México,440.0,10000.0,4400000.0
